epoch,loss_train,loss_validation,perplexity_train,perplexity_validation,learning_rate
0,7.096542339871117,6.476283294162643,1604.7283201119724,659.1842349963401,0.5
1,6.3115277098325375,5.936152262585376,567.6361986359066,386.4988640030818,1.0
2,6.021006292719827,5.764978450848095,422.36807948729626,326.19605255482804,1.0
3,5.8445014490953655,5.660756513476372,354.7504634482677,294.36203652709276,1.0
4,5.700029964496335,5.525644523995136,307.6159933898713,257.2829737538722,1.0
5,5.561008858481263,5.466400822930372,268.0075593369307,242.79809981317663,1.0
6,5.438457522172109,5.3477068110855654,237.4331027364297,215.96945045599296,1.0
7,5.336299624459686,5.301307915084398,214.6496996980879,206.16677913559016,1.0
8,5.244534347705101,5.218580025011923,196.07617479573372,189.9378406912533,1.0
9,5.148484663595911,5.170242157889835,178.13740140784236,181.28491286377408,1.0
10,5.065114453029695,5.086072386311951,164.08845782625974,166.8882224150558,1.0
11,4.985287855728629,5.026960147739346,151.48001417558586,157.3122132642945,1.0
12,4.90769493740074,4.954118075989076,140.1170784428677,146.23431011545125,1.0
13,4.831618830763354,4.90877120308022,129.98821992119795,139.95181036529257,1.0
14,4.7492847632959405,4.827420778906167,119.74014276899813,129.08013891284145,1.0
15,4.677051967235742,4.774660759619367,111.35759983347923,122.43923163680888,1.0
16,4.616488602984902,4.744760330432832,104.83946765159124,118.91682306688223,1.0
17,4.559200447766809,4.707024563715529,99.03060422885383,114.64227603798481,1.0
18,4.505888273362465,4.659841883983185,93.87708166142859,109.31208055944585,1.0
19,4.45611457827731,4.622598943147642,89.32817917416284,105.31395152522556,1.0
20,4.403907870161216,4.585178344663399,84.83979747254615,101.53894064052781,1.0
21,4.356786773275691,4.548909228906703,80.91976573344611,97.97581664394977,1.0
22,4.311549929980054,4.505686436237684,77.32355001116441,93.78793076792759,1.0
23,4.26189796363247,4.497239526861639,73.58874296597142,93.13328653218142,1.0
24,4.218298677427105,4.465689704878561,70.41969716454422,90.15162371432604,1.0
25,4.177741427535432,4.42689204032519,67.675124081563,86.87249945882542,1.0
26,4.137336428413921,4.388707687772476,64.98004541755546,83.542768397438,1.0
27,4.0978800075955935,4.363784580755589,62.4492110100696,81.51828132458587,1.0
28,4.058219973240053,4.3368805374449755,60.02583121155503,79.30757107085256,1.0
29,4.015006032942935,4.2828273983922465,57.45043251709187,75.1474721711963,1.0
30,3.9755250731079532,4.27054391790237,55.232746532845574,74.21228123155993,1.0
31,3.9391619643222042,4.23867355781927,53.23014787242553,71.99824874347715,1.0
32,3.9000699822328544,4.207782870241955,51.194947757314814,69.72160990736377,1.0
33,3.863255429760433,4.159403108560772,49.33343757482013,66.4265135931435,1.0
34,3.830718329017978,4.142801674166277,47.74409687714756,65.33788296313428,1.0
35,3.794160024663693,4.121985494812478,46.024411576140636,64.097819340318,1.0
36,3.7648147562747556,4.092199481912513,44.70578286885,62.19959025062732,1.0
37,3.7289435932986863,4.057542231656722,43.110268995643764,60.06657808129467,1.0
38,3.7002239153441514,4.036126249316913,41.892918879609155,58.77872508274975,1.0
39,3.663992686005214,4.008138482528391,40.368081390690506,57.12661213038572,1.0
40,3.638062021279266,4.018889235749619,39.33108581190891,57.83633221174354,1.0
41,4.4153345223069085,4.365430519652011,85.84577834466315,81.5180537202465,0.5
42,4.076829695841746,4.240454307632215,61.0885618978333,72.21343563252421,0.25
43,3.7992076934083223,4.0677169298391735,46.21437282667395,60.83200167986884,0.125
44,3.6606823275817852,3.9533973922257992,40.266651080734526,54.16027220905717,0.0625
45,3.6334261689239247,3.9341085469767227,39.188499629815915,53.13116263676046,0.0625
46,3.6005102131389353,3.896518914446012,37.905068945479385,51.16767407442207,0.0625
47,3.569667122882123,3.8872878350206275,36.747451221429124,50.68546530470919,0.0625
48,3.548992158657208,3.8546741720455797,35.97362592861784,49.08671602206444,0.0625
49,3.532904235667527,3.8596073812735616,35.40463802790583,49.31524488285406,0.0625
50,3.488162447724151,3.8053711570465745,33.87397012592173,46.74897715849663,0.03125
51,3.4667751862423057,3.7747741401084323,33.14632147680117,45.31637253378754,0.03125
52,3.438830642055403,3.751284282209713,32.238152258541355,44.24011979930437,0.03125
53,3.41960210911707,3.7349248495675735,31.62354788134373,43.54874222603307,0.03125
54,3.398559526634314,3.712721060961485,30.95571044742859,42.574633911919236,0.03125
55,3.3843852082427914,3.7184732139888985,30.50912383879774,42.85360863715855,0.03125
56,3.3750057583212976,3.680497750083902,30.24663358307015,41.22803821336867,0.015625
57,3.363635181604343,3.66581026353498,29.90860217630423,40.59029130926773,0.015625
58,3.3773524443862897,3.6528611202070964,30.33891847896071,40.08093590411677,0.015625
59,3.359171429251243,3.644582775935753,29.790419884084386,39.73008497704321,0.015625
60,3.3626312071667805,3.6417354412599288,29.876517241127726,39.61168369739803,0.015625
61,3.546646461204429,3.7913604622790174,37.09635229207716,46.05004197247882,0.015625
62,3.3447714565922544,3.5910217031947713,29.36997740042902,37.643598156856065,0.0078125
63,3.3344331963556173,3.5739313804391606,29.080817065351418,36.970305376755654,0.0078125
64,3.3197400970294297,3.5715661593226353,28.64999120085817,36.88827064566648,0.0078125
65,3.3080372091717756,3.56465864365003,28.30409992842294,36.64099546621984,0.0078125
66,3.2992380888026682,3.563325949013233,28.053320409972546,36.58422641545089,0.0078125
67,3.2889031150253283,3.555110316890389,27.764473743608992,36.28364979286692,0.0078125
68,3.2941971184111254,3.5648360579316294,27.925003608391545,36.65010470240863,0.0078125
69,3.2826745568602522,3.522227995042036,27.599375626991957,35.08939867766935,0.00390625
70,3.2817395633800883,3.5160194996243983,27.576718021885394,34.87654266895643,0.00390625
71,3.274802248723164,3.514850909640985,27.381802377917364,34.84148042526708,0.00390625
72,3.27881531642819,3.5008918659122132,27.501137192631532,34.34276461334371,0.00390625
73,3.278310194140879,3.4956207657371885,27.491038533960243,34.164144851600945,0.00390625
74,3.281599800512091,3.5015704466113404,27.582446582782744,34.36618784114496,0.00390625
75,3.2706173592920567,3.4719897508065203,27.281336792097047,33.34900813627599,0.001953125
76,3.2647522141542136,3.466833980059001,27.128135206850626,33.17638336833733,0.001953125
77,3.261767853236512,3.4663206928256733,27.04111625437661,33.15904777285768,0.001953125
78,3.258452186337558,3.4685927757353925,26.955231922737415,33.23484219032437,0.001953125
79,3.2582393006530137,3.4558497821328356,26.943670856222564,32.81447530015191,0.0009765625
80,3.256048557406452,3.454772201714231,26.879421544373333,32.7767157494577,0.0009765625
81,3.2528158406483936,3.4529036998526372,26.797606102259945,32.71570940271242,0.0009765625
82,3.251412875201807,3.4512208636238504,26.764319693037045,32.65953619778156,0.0009765625
83,3.249966247430263,3.4524907717175446,26.72279341178579,32.701054357993065,0.0009765625
84,3.250572503899687,3.447556649070622,26.7498650239146,32.54079295138815,0.00048828125
85,3.2484953511461705,3.4462923464824016,26.684921271905843,32.49961002015356,0.00048828125
86,3.2477316627496857,3.446898160641318,26.661576752860494,32.51969641224662,0.00048828125
87,3.246906240197687,3.4451803456602703,26.643143309770892,32.46346704105833,0.000244140625
88,3.2460385928250175,3.444831907304365,26.623517749989862,32.451280052092535,0.000244140625
89,3.245299629549965,3.4445720353900495,26.601328079553753,32.443227878702224,0.000244140625
90,3.245847086868169,3.4438819613363316,26.612074912072693,32.419947531018686,0.000244140625
91,3.2456200291038755,3.443498687012427,26.609666593418073,32.40827980704272,0.000244140625
92,3.244798294026467,3.442750125122604,26.586651148000907,32.383560325894784,0.000244140625
93,3.243404995502764,3.4427246965134324,26.555106958013248,32.3844738756098,0.000244140625
94,3.2432814586825214,3.442034259772123,26.54696419382157,32.359811316008,0.0001220703125
95,3.2429507403679714,3.442051778255559,26.54063036944297,32.36085558849484,0.0001220703125
96,3.2434599603797496,3.442023231745211,26.552962667753228,32.35898296646218,6.103515625e-05
97,3.243000921000707,3.4417012663029913,26.538105247933654,32.34888532201746,6.103515625e-05
98,3.2436898249748722,3.4412618258884593,26.560993162875448,32.335058211168246,6.103515625e-05
99,3.243939385937145,3.4420629724192975,26.564838082468384,32.362095055073056,6.103515625e-05
100,3.2418674574633592,3.4410896965705637,26.51147696769465,32.32929302863221,3.0517578125e-05
101,3.2430115773819193,3.441265974749825,26.534837696225985,32.334677153336465,3.0517578125e-05
102,3.2427638638685115,3.441060409227859,26.535580842058067,32.327986289983365,1.52587890625e-05
103,3.2432732664842994,3.440946052768337,26.548184970613892,32.32412710318815,1.52587890625e-05
104,3.242722298137188,3.4410522714146037,26.532907906077327,32.327775633379595,1.52587890625e-05
105,3.2422077923350927,3.4409968350916658,26.522957180764006,32.32585284603176,7.62939453125e-06
106,3.242842800649376,3.440972036000953,26.535137731856423,32.32512349490799,3.814697265625e-06
107,3.241988161694216,3.440986944279119,26.507905553214687,32.325536405862266,1.9073486328125e-06
108,3.242290041266937,3.4409662882116305,26.520745736051907,32.32484700786534,9.5367431640625e-07
